Shipment ID,Sales Person,Product,Country,Date,Amount,Boxes,Order Status
S0000-01123,SP17,P08,G2,3-Jan-23,5285.25,481,Delivered
S0000-01127,SP17,P13,G2,3-Jan-23,495,62,Delivered
S0000-01129,SP17,P13,G3,3-Jan-23,3327.75,555,Delivered
S0000-01131,SP17,P15,G2,3-Jan-23,1800,100,Cancelled
S0000-01132,SP17,P21,G2,3-Jan-23,1075.5,68,Delivered
S0000-01137,SP17,P12,G6,3-Jan-23,12921.75,588,Delivered
S0000-01141,SP17,P06,G1,3-Jan-23,4110.75,165,Delivered
S0000-01145,SP18,P15,G2,3-Jan-23,3935.25,263,Delivered
S0000-01149,SP19,P17,G1,3-Jan-23,9060.75,1133,Delivered
S0000-01153,SP19,P15,G1,3-Jan-23,5040,315,Delivered
S0000-01154,SP19,P21,G4,3-Jan-23,6081.75,468,Delivered
S0000-01159,SP20,P04,G5,3-Jan-23,3098.25,517,Delivered
S0000-01163,SP20,P07,G2,3-Jan-23,5431.5,418,Delivered
S0000-01167,SP20,P08,G1,3-Jan-23,3975.75,362,Delivered
S0000-01170,SP20,P21,G4,3-Jan-23,17048.25,1312,Delivered
S0000-01175,SP20,P21,G5,3-Jan-23,7971.75,532,Delivered
S0000-01176,SP20,P01,G6,3-Jan-23,2344.5,196,Delivered
S0000-01177,SP20,P02,G3,3-Jan-23,6115.5,360,Delivered
S0000-01181,SP21,P13,G1,3-Jan-23,10620,1180,Delivered
S0000-01185,SP22,P02,G4,3-Jan-23,5899.5,311,Cancelled
S0000-01190,SP22,P08,G1,3-Jan-23,4522.5,348,Delivered
S0000-01194,SP22,P15,G2,3-Jan-23,659.25,42,Cancelled
S0000-01197,SP22,P11,G6,3-Jan-23,5769,577,Delivered
S0000-01200,SP22,P08,G2,3-Jan-23,12800.25,1067,Delivered
S0000-01205,SP23,P15,G5,3-Jan-23,11799,787,Delivered
S0000-01207,SP23,P12,G5,3-Jan-23,7463.25,356,Delivered
S0000-01210,SP23,P07,G1,3-Jan-23,1872,125,Delivered
S0000-01212,SP23,P08,G1,3-Jan-23,4412.25,368,Delivered
S0000-01216,SP23,P18,G2,3-Jan-23,7616.25,305,Delivered
S0000-01220,SP23,P11,G4,3-Jan-23,7065,643,Delivered
S0000-01222,SP23,P22,G3,3-Jan-23,6009.75,301,Delivered
S0000-01227,SP23,P06,G6,3-Jan-23,7011,251,Delivered
S0000-01231,SP25,P15,G6,3-Jan-23,6075,358,Delivered
S0000-01234,SP25,P11,G4,3-Jan-23,8185.5,745,Delivered
S0000-01239,SP25,P14,G3,3-Jan-23,7053.75,471,Delivered
S0000-01242,SP25,P17,G3,3-Jan-23,1203.75,201,Delivered
S0000-01247,SP25,P17,G5,3-Jan-23,11796.75,1686,Delivered
S0000-01248,SP25,P03,G6,3-Jan-23,1500.75,84,Delivered
S0000-01249,SP25,P02,G2,3-Jan-23,5373,283,Cancelled
S0000-01254,SP25,P14,G1,3-Jan-23,3143.25,210,Delivered
S0000-01255,SP25,P19,G3,3-Jan-23,4333.5,167,Delivered
S0000-01259,SP01,P21,G5,4-Jan-23,5845.5,418,Delivered
S0000-01262,SP01,P22,G5,4-Jan-23,1334.25,52,Delivered
S0000-01263,SP01,P19,G1,4-Jan-23,6909.75,301,Delivered
S0000-01264,SP01,P17,G1,4-Jan-23,3597.75,134,Delivered
S0000-01269,SP01,P15,G4,4-Jan-23,965.25,61,Delivered
S0000-01272,SP01,P22,G1,4-Jan-23,2398.5,100,Delivered
S0000-01276,SP02,P09,G1,4-Jan-23,582.75,98,Delivered
S0000-01279,SP02,P20,G3,4-Jan-23,2400.75,115,Delivered
S0000-01281,SP04,P03,G4,4-Jan-23,7596,507,Delivered
S0000-01283,SP04,P20,G2,4-Jan-23,920.25,49,Delivered
S0000-01285,SP04,P14,G1,4-Jan-23,6252.75,241,Delivered
S0000-01288,SP05,P06,G1,4-Jan-23,9515.25,680,Delivered
S0000-01293,SP05,P09,G4,4-Jan-23,5211,745,Delivered
S0000-01297,SP06,P20,G4,4-Jan-23,1262.25,61,Delivered
S0000-01298,SP06,P14,G1,4-Jan-23,5321.25,205,Delivered
S0000-01299,SP06,P17,G5,4-Jan-23,6489,271,Delivered
S0000-01300,SP06,P18,G5,4-Jan-23,1062,43,Cancelled
S0000-01303,SP07,P06,G5,4-Jan-23,10671.75,667,Delivered
S0000-01306,SP07,P13,G5,4-Jan-23,4961.25,382,Delivered
S0000-01307,SP07,P21,G5,4-Jan-23,9351,720,Delivered
S0000-01309,SP07,P14,G2,4-Jan-23,5523.75,213,Delivered
S0000-01310,SP07,P07,G5,4-Jan-23,15090.75,755,Delivered
S0000-01313,SP07,P16,G5,4-Jan-23,6531.75,297,Delivered
S0000-01315,SP08,P19,G1,4-Jan-23,10561.5,423,Delivered
S0000-01318,SP08,P13,G2,4-Jan-23,13740.75,1250,Delivered
S0000-01322,SP09,P16,G1,4-Jan-23,6601.5,348,Delivered
S0000-01326,SP09,P22,G2,4-Jan-23,6086.25,235,Delivered
S0000-01330,SP11,P21,G1,4-Jan-23,18,2,Delivered
S0000-01333,SP11,P05,G3,4-Jan-23,8149.5,453,Delivered
S0000-01338,SP11,P12,G2,4-Jan-23,7393.5,285,Delivered
S0000-01341,SP11,P19,G1,4-Jan-23,8869.5,370,Delivered
S0000-01344,SP11,P22,G1,4-Jan-23,5490,239,Delivered
S0000-01345,SP11,P03,G6,4-Jan-23,5130,321,Delivered
S0000-01348,SP11,P22,G1,4-Jan-23,5026.5,219,Delivered
S0000-01350,SP11,P09,G4,4-Jan-23,2459.25,352,Delivered
S0000-01351,SP11,P11,G4,4-Jan-23,4416.75,316,Delivered
S0000-01354,SP12,P21,G1,4-Jan-23,3771,291,Delivered
S0000-01355,SP13,P11,G2,4-Jan-23,454.5,33,Delivered
S0000-01360,SP13,P16,G5,4-Jan-23,11580.75,610,Delivered
S0000-01361,SP14,P09,G1,4-Jan-23,9987.75,1110,Delivered
S0000-01362,SP14,P01,G5,4-Jan-23,1820.25,183,Delivered
S0000-01366,SP14,P05,G1,4-Jan-23,9173.25,540,Delivered
S0000-01368,SP14,P19,G3,4-Jan-23,1057.5,45,Delivered
S0000-01373,SP14,P16,G4,4-Jan-23,10026,528,Delivered
S0000-01376,SP14,P08,G1,4-Jan-23,3498.75,700,Delivered
S0000-01379,SP14,P09,G2,4-Jan-23,6592.5,1099,Delivered
S0000-01382,SP15,P19,G4,4-Jan-23,3361.5,147,Delivered
S0000-01383,SP15,P05,G6,4-Jan-23,9828,518,Delivered
S0000-01388,SP15,P12,G4,4-Jan-23,5886,227,Delivered
S0000-01389,SP15,P20,G2,4-Jan-23,2196,122,Delivered
S0000-01394,SP15,P21,G4,4-Jan-23,5510.25,501,Delivered
S0000-01399,SP16,P20,G5,4-Jan-23,2286,115,Delivered
S0000-01403,SP16,P10,G4,4-Jan-23,5582.25,466,Delivered
S0000-01407,SP16,P18,G5,4-Jan-23,1271.25,51,Delivered
S0000-01408,SP17,P19,G3,4-Jan-23,3291.75,127,Delivered
S0000-01412,SP17,P07,G3,4-Jan-23,5611.5,312,Delivered
S0000-01414,SP17,P09,G5,4-Jan-23,1167.75,146,Delivered
S0000-01418,SP17,P05,G5,4-Jan-23,8424,496,Delivered
S0000-01419,SP18,P04,G6,4-Jan-23,3777.75,315,Delivered
S0000-01422,SP18,P03,G1,4-Jan-23,7159.5,422,Delivered
S0000-01427,SP19,P10,G1,4-Jan-23,4932,353,Delivered
S0000-01432,SP19,P16,G5,4-Jan-23,1167.75,62,Delivered
S0000-01437,SP19,P03,G2,4-Jan-23,3030.75,217,Delivered
S0000-01442,SP19,P11,G4,4-Jan-23,6743.25,482,Delivered
S0000-01444,SP20,P06,G6,4-Jan-23,10514.25,658,Delivered
S0000-01448,SP20,P20,G4,4-Jan-23,8349.75,440,Delivered
S0000-01452,SP20,P06,G4,4-Jan-23,12055.5,804,Cancelled
S0000-01454,SP20,P04,G6,4-Jan-23,8619.75,664,Delivered
S0000-01457,SP20,P08,G3,4-Jan-23,8302.5,1384,Delivered
S0000-01458,SP21,P15,G3,4-Jan-23,5874.75,327,Delivered
S0000-01461,SP21,P07,G1,4-Jan-23,7908.75,417,Delivered
S0000-01465,SP21,P22,G1,4-Jan-23,4576.5,177,Delivered
S0000-01469,SP21,P06,G2,4-Jan-23,794.25,53,Delivered
S0000-01470,SP21,P03,G4,4-Jan-23,2693.25,169,Delivered
S0000-01474,SP21,P20,G6,4-Jan-23,6853.5,343,Delivered
S0000-01476,SP22,P01,G3,4-Jan-23,2130.75,214,Cancelled
S0000-01481,SP22,P03,G4,4-Jan-23,1032.75,74,Delivered
S0000-01486,SP22,P17,G6,4-Jan-23,7832.25,327,Delivered
S0000-01488,SP22,P17,G1,4-Jan-23,2315.25,93,Delivered
S0000-01490,SP22,P15,G3,4-Jan-23,1309.5,78,Delivered
S0000-01491,SP22,P06,G4,4-Jan-23,4502.25,282,Delivered
S0000-01494,SP22,P02,G2,4-Jan-23,3087,147,Delivered
S0000-01498,SP22,P07,G1,4-Jan-23,6043.5,319,Delivered
S0000-01501,SP23,P01,G4,4-Jan-23,12012.75,1502,Delivered
S0000-01505,SP23,P04,G1,4-Jan-23,6306.75,486,Delivered
S0000-01510,SP23,P02,G4,4-Jan-23,7960.5,347,Delivered
S0000-01513,SP23,P03,G4,4-Jan-23,6876,405,Delivered
S0000-01516,SP24,P20,G4,4-Jan-23,1361.25,72,Delivered
S0000-01521,SP25,P05,G2,4-Jan-23,11225.25,591,Delivered
S0000-01522,SP25,P12,G1,4-Jan-23,8757,351,Delivered
S0000-01527,SP25,P17,G1,4-Jan-23,7805.25,290,Delivered
S0000-01529,SP25,P07,G2,4-Jan-23,1876.5,94,Delivered
S0000-01533,SP01,P19,G5,4-Jan-23,3971.25,159,Cancelled
S0000-01537,SP01,P09,G4,4-Jan-23,3550.5,222,Delivered
S0000-01539,SP01,P18,G5,4-Jan-23,6934.5,267,Delivered
S0000-01540,SP02,P22,G4,4-Jan-23,4218.75,223,Delivered
S0000-01544,SP03,P04,G1,4-Jan-23,1872,268,Delivered
S0000-01546,SP03,P06,G4,4-Jan-23,2110.5,82,Delivered
S0000-01547,SP04,P20,G5,4-Jan-23,14773.5,1137,Delivered
S0000-01549,SP04,P05,G3,4-Jan-23,6844.5,457,Delivered
S0000-01552,SP04,P07,G4,4-Jan-23,6450.75,404,Delivered
S0000-01555,SP05,P07,G3,4-Jan-23,1912.5,120,Delivered
S0000-01556,SP06,P19,G1,4-Jan-23,2704.5,113,Delivered
S0000-01558,SP06,P15,G5,4-Jan-23,16168.5,899,Delivered
S0000-01563,SP06,P15,G2,4-Jan-23,1712.25,108,Delivered
S0000-01564,SP06,P11,G1,4-Jan-23,7899.75,608,Delivered
S0000-01568,SP06,P05,G1,4-Jan-23,7056,504,Cancelled
S0000-01570,SP06,P05,G4,4-Jan-23,6360.75,398,Delivered
S0000-01575,SP06,P18,G6,4-Jan-23,8255.25,344,Delivered
S0000-01579,SP06,P15,G3,4-Jan-23,2839.5,158,Delivered
S0000-01582,SP07,P13,G1,4-Jan-23,3053.25,382,Delivered
S0000-01583,SP07,P07,G4,4-Jan-23,10111.5,723,Delivered
S0000-01586,SP07,P04,G2,4-Jan-23,10777.5,1198,Delivered
S0000-01589,SP08,P04,G2,4-Jan-23,9744.75,1219,Delivered
S0000-01593,SP08,P22,G1,4-Jan-23,794.25,45,Delivered
S0000-01595,SP08,P13,G2,4-Jan-23,5285.25,661,Delivered
S0000-01600,SP09,P08,G2,4-Jan-23,11094.75,1009,Cancelled
S0000-01604,SP09,P14,G3,4-Jan-23,5586.75,400,Delivered
S0000-01608,SP09,P06,G4,4-Jan-23,5289.75,204,Delivered
S0000-01612,SP10,P19,G6,4-Jan-23,3183.75,123,Delivered
S0000-01615,SP10,P15,G5,4-Jan-23,3539.25,209,Delivered
S0000-01618,SP10,P05,G2,4-Jan-23,11468.25,765,Cancelled
S0000-01620,SP10,P13,G1,4-Jan-23,8698.5,967,Delivered
S0000-01623,SP10,P05,G2,4-Jan-23,7321.5,458,Delivered
S0000-01628,SP10,P07,G1,4-Jan-23,2445.75,189,Delivered
S0000-01630,SP10,P19,G1,4-Jan-23,4122,180,Cancelled
S0000-01634,SP10,P05,G3,4-Jan-23,10194.75,638,Delivered
S0000-01635,SP11,P03,G4,4-Jan-23,1725.75,108,Delivered
S0000-01639,SP12,P03,G2,4-Jan-23,12494.25,781,Cancelled
S0000-01642,SP12,P19,G6,4-Jan-23,3530.25,136,Delivered
S0000-01647,SP12,P10,G5,4-Jan-23,7762.5,457,Delivered
S0000-01652,SP12,P16,G1,4-Jan-23,4513.5,565,Delivered
S0000-01653,SP12,P20,G2,4-Jan-23,9814.5,982,Delivered
S0000-01657,SP12,P09,G4,4-Jan-23,4477.5,264,Delivered
S0000-01660,SP13,P22,G3,4-Jan-23,3195,169,Delivered
S0000-01663,SP14,P05,G5,4-Jan-23,14733,921,Delivered
S0000-01664,SP14,P12,G2,4-Jan-23,8052.75,424,Delivered
S0000-01665,SP14,P15,G4,4-Jan-23,3195,213,Delivered
S0000-01668,SP14,P13,G6,4-Jan-23,9625.5,1605,Delivered
S0000-01672,SP15,P14,G4,4-Jan-23,8255.25,551,Delivered
S0000-01675,SP15,P06,G5,4-Jan-23,3903.75,151,Delivered
S0000-01676,SP15,P04,G1,4-Jan-23,1901.25,238,Delivered
S0000-01678,SP15,P22,G6,4-Jan-23,4808.25,241,Delivered
S0000-01679,SP15,P01,G2,4-Jan-23,7161.75,717,Delivered
S0000-01680,SP15,P13,G3,4-Jan-23,6680.25,955,Delivered
S0000-01684,SP15,P02,G6,4-Jan-23,4173.75,209,Delivered
S0000-01689,SP16,P06,G6,4-Jan-23,7742.25,277,Delivered
S0000-01693,SP16,P15,G2,4-Jan-23,5346,315,Delivered
S0000-01698,SP16,P08,G4,4-Jan-23,1359,114,Delivered
S0000-01701,SP16,P12,G2,4-Jan-23,1140.75,55,Delivered
S0000-01706,SP16,P22,G5,4-Jan-23,5496.75,290,Delivered
S0000-01707,SP16,P05,G1,4-Jan-23,8358.75,523,Delivered
S0000-01710,SP17,P13,G5,4-Jan-23,7290,1042,Delivered
S0000-01714,SP17,P22,G2,4-Jan-23,2299.5,122,Delivered
S0000-01715,SP17,P06,G3,4-Jan-23,6210,230,Delivered
S0000-01720,SP18,P08,G6,4-Jan-23,6716.25,560,Delivered
S0000-01725,SP18,P09,G2,4-Jan-23,8545.5,475,Delivered
S0000-01727,SP19,P18,G6,4-Jan-23,6610.5,245,Delivered
S0000-01731,SP19,P09,G5,4-Jan-23,4110.75,257,Delivered
S0000-01736,SP19,P07,G6,4-Jan-23,1471.5,92,Delivered
S0000-01741,SP19,P07,G6,4-Jan-23,6108.75,470,Delivered
S0000-01742,SP19,P22,G5,4-Jan-23,7348.5,433,Delivered
S0000-01744,SP20,P02,G3,4-Jan-23,6385.5,355,Delivered
S0000-01747,SP20,P05,G6,4-Jan-23,10518.75,702,Cancelled
S0000-01750,SP20,P15,G2,4-Jan-23,7971.75,443,Delivered
S0000-01754,SP20,P14,G3,4-Jan-23,337.5,23,Delivered
S0000-01758,SP20,P20,G4,4-Jan-23,6849,527,Delivered
S0000-01760,SP22,P11,G1,4-Jan-23,4707,363,Delivered
S0000-01764,SP23,P08,G4,4-Jan-23,9189,836,Delivered
S0000-01768,SP23,P16,G3,4-Jan-23,11448,1908,Delivered
S0000-01771,SP23,P21,G2,4-Jan-23,798.75,50,Delivered
S0000-01772,SP24,P01,G2,4-Jan-23,8808.75,801,Delivered
S0000-01776,SP24,P05,G2,4-Jan-23,6419.25,459,Delivered
S0000-01779,SP25,P20,G6,4-Jan-23,3980.25,399,Delivered
S0000-01783,SP25,P11,G6,4-Jan-23,4155.75,347,Delivered
S0000-01788,SP25,P22,G6,4-Jan-23,4641.75,233,Delivered
S0000-01791,SP25,P17,G1,4-Jan-23,8698.5,967,Delivered
S0000-01792,SP25,P11,G2,4-Jan-23,10923.75,994,Delivered
S0000-01794,SP25,P21,G5,4-Jan-23,319.5,23,Delivered
S0000-01796,SP25,P07,G2,4-Jan-23,8610.75,616,Delivered
S0000-01800,SP25,P02,G1,4-Jan-23,1161,69,Delivered
S0000-01803,SP25,P05,G3,4-Jan-23,7031.25,440,Delivered
S0000-01804,SP25,P02,G5,4-Jan-23,7409.25,390,Delivered
S0000-01806,SP25,P13,G5,4-Jan-23,10563.75,1761,Delivered
S0000-01811,SP01,P01,G1,5-Jan-23,1246.5,125,Delivered
S0000-01815,SP01,P11,G4,5-Jan-23,2142,153,Delivered
S0000-01817,SP01,P17,G1,5-Jan-23,5874.75,218,Delivered
S0000-01820,SP01,P08,G1,5-Jan-23,15376.5,2563,Delivered
S0000-01821,SP01,P04,G4,5-Jan-23,5814,529,Delivered
S0000-01824,SP02,P21,G5,5-Jan-23,8489.25,607,Delivered
S0000-01826,SP02,P05,G1,5-Jan-23,6741,355,Delivered
S0000-01831,SP02,P07,G1,5-Jan-23,4707,248,Delivered
S0000-01833,SP02,P17,G4,5-Jan-23,5447.25,218,Delivered
S0000-01836,SP03,P01,G4,5-Jan-23,9407.25,1176,Delivered
S0000-01840,SP04,P08,G1,5-Jan-23,3593.25,719,Delivered
S0000-01841,SP04,P10,G1,5-Jan-23,4938.75,449,Delivered
S0000-01844,SP04,P16,G2,5-Jan-23,2126.25,112,Delivered
S0000-01849,SP04,P09,G4,5-Jan-23,8570.25,1429,Delivered
S0000-01850,SP04,P09,G6,5-Jan-23,3276,364,Delivered
S0000-01855,SP05,P14,G1,5-Jan-23,1190.25,52,Delivered
S0000-01858,SP05,P08,G4,5-Jan-23,2025,254,Delivered
S0000-01860,SP06,P03,G2,5-Jan-23,6468.75,405,Delivered
S0000-01865,SP06,P01,G1,5-Jan-23,1390.5,155,Delivered
S0000-01867,SP06,P22,G3,5-Jan-23,8408.25,324,Delivered
S0000-01870,SP06,P04,G4,5-Jan-23,4635,332,Delivered
S0000-01874,SP06,P16,G4,5-Jan-23,19354.5,1019,Delivered
S0000-01878,SP06,P06,G6,5-Jan-23,8581.5,537,Delivered
S0000-01879,SP06,P17,G1,5-Jan-23,2596.5,104,Delivered
S0000-01880,SP06,P20,G2,5-Jan-23,12595.5,700,Delivered
S0000-01883,SP06,P21,G4,5-Jan-23,3496.5,318,Delivered
S0000-01884,SP07,P18,G3,5-Jan-23,9783,363,Delivered
S0000-01887,SP07,P16,G5,5-Jan-23,4567.5,218,Delivered
S0000-01892,SP07,P05,G1,5-Jan-23,9780.75,515,Cancelled
S0000-01894,SP07,P17,G4,5-Jan-23,5400,208,Delivered
S0000-01896,SP07,P09,G6,5-Jan-23,17788.5,2542,Delivered
S0000-01900,SP07,P21,G1,5-Jan-23,6752.25,614,Delivered
S0000-01901,SP08,P08,G1,5-Jan-23,4027.5,672,Delivered
S0000-01903,SP08,P21,G4,5-Jan-23,4731.75,338,Delivered
S0000-01906,SP08,P07,G3,5-Jan-23,7834.5,436,Delivered
S0000-01907,SP08,P17,G1,5-Jan-23,14431.5,535,Delivered
S0000-01909,SP08,P09,G2,5-Jan-23,5834.25,649,Delivered
S0000-01910,SP08,P07,G5,5-Jan-23,2513.25,126,Delivered
S0000-01915,SP09,P11,G4,5-Jan-23,6003,401,Delivered
S0000-01917,SP09,P07,G3,5-Jan-23,7773.75,410,Delivered
S0000-01920,SP09,P16,G3,5-Jan-23,2513.25,120,Delivered
S0000-01922,SP09,P18,G5,5-Jan-23,6716.25,269,Delivered
S0000-01925,SP10,P08,G1,5-Jan-23,5211,869,Delivered
S0000-01926,SP10,P19,G5,5-Jan-23,10419.75,401,Delivered
S0000-01930,SP11,P05,G2,5-Jan-23,5602.5,351,Delivered
S0000-01935,SP11,P03,G4,5-Jan-23,1167.75,73,Delivered
S0000-01937,SP11,P12,G2,5-Jan-23,4160.25,167,Delivered
S0000-01939,SP11,P10,G2,5-Jan-23,9000,643,Delivered
S0000-01940,SP11,P20,G6,5-Jan-23,6626.25,332,Delivered
S0000-01941,SP11,P03,G6,5-Jan-23,3775.5,252,Delivered
S0000-01945,SP11,P09,G6,5-Jan-23,8061.75,1152,Delivered
S0000-01949,SP12,P17,G4,5-Jan-23,3431.25,128,Delivered
S0000-01951,SP12,P06,G1,5-Jan-23,4995,313,Delivered
S0000-01952,SP13,P21,G4,5-Jan-23,3168,227,Delivered
S0000-01956,SP13,P03,G1,5-Jan-23,3494.25,250,Delivered
S0000-01960,SP13,P03,G5,5-Jan-23,1053,66,Delivered
S0000-01964,SP14,P07,G3,5-Jan-23,4659.75,259,Delivered
S0000-01969,SP14,P20,G2,5-Jan-23,4923,235,Cancelled
S0000-01972,SP14,P06,G5,5-Jan-23,4437,342,Delivered
S0000-01975,SP15,P11,G4,5-Jan-23,495,39,Delivered
S0000-01978,SP15,P03,G1,5-Jan-23,2016,119,Delivered
S0000-01979,SP15,P11,G3,5-Jan-23,922.5,62,Delivered
S0000-01981,SP15,P06,G1,5-Jan-23,12989.25,928,Delivered
S0000-01983,SP15,P13,G3,5-Jan-23,13299.75,1330,Delivered
S0000-01986,SP15,P09,G3,5-Jan-23,6052.5,865,Delivered
S0000-01991,SP15,P09,G1,5-Jan-23,5442.75,681,Delivered
S0000-01992,SP15,P22,G5,5-Jan-23,6095.25,266,Delivered
S0000-01995,SP15,P04,G6,5-Jan-23,6664.5,606,Delivered
S0000-01998,SP16,P06,G5,5-Jan-23,486,35,Delivered
S0000-01999,SP16,P14,G1,5-Jan-23,2943,128,Delivered
S0000-02004,SP16,P18,G1,5-Jan-23,9749.25,349,Delivered
S0000-02008,SP17,P17,G6,5-Jan-23,5598,224,Cancelled
S0000-02013,SP18,P22,G5,5-Jan-23,4763.25,191,Delivered
S0000-02017,SP18,P08,G4,5-Jan-23,5636.25,806,Delivered
S0000-02018,SP18,P16,G5,5-Jan-23,8082,426,Delivered
S0000-02022,SP18,P11,G5,5-Jan-23,1289.25,86,Delivered
S0000-02025,SP18,P15,G6,5-Jan-23,3222,215,Delivered
S0000-02026,SP18,P02,G1,5-Jan-23,13545,589,Delivered
S0000-02028,SP19,P16,G6,5-Jan-23,2281.5,104,Delivered
S0000-02032,SP19,P16,G4,5-Jan-23,393.75,18,Delivered
S0000-02037,SP19,P09,G4,5-Jan-23,5109.75,852,Delivered
S0000-02042,SP19,P14,G1,5-Jan-23,9648,386,Delivered
S0000-02046,SP19,P20,G1,5-Jan-23,4295.25,239,Delivered
S0000-02051,SP19,P15,G4,5-Jan-23,1953,109,Delivered
S0000-02055,SP20,P01,G1,5-Jan-23,4338,543,Delivered
S0000-02060,SP20,P21,G3,5-Jan-23,2155.5,166,Delivered
S0000-02062,SP20,P03,G5,5-Jan-23,6340.5,423,Delivered
S0000-02065,SP20,P02,G5,5-Jan-23,11882.25,496,Delivered
S0000-02067,SP20,P11,G2,5-Jan-23,186.75,16,Delivered
S0000-02070,SP21,P02,G1,5-Jan-23,6268.5,285,Delivered
S0000-02075,SP21,P04,G6,5-Jan-23,4556.25,380,Delivered
S0000-02080,SP21,P16,G1,5-Jan-23,3811.5,191,Delivered
S0000-02083,SP21,P08,G1,5-Jan-23,2358,393,Delivered
S0000-02087,SP22,P03,G1,5-Jan-23,7044.75,441,Delivered
S0000-02092,SP22,P22,G4,5-Jan-23,6504.75,272,Delivered
S0000-02093,SP22,P14,G5,5-Jan-23,7821,341,Delivered
S0000-02096,SP22,P18,G5,5-Jan-23,1068.75,39,Delivered
S0000-02101,SP22,P22,G2,5-Jan-23,6876,299,Delivered
S0000-02105,SP22,P21,G2,5-Jan-23,1784.25,128,Delivered
S0000-02110,SP22,P05,G1,5-Jan-23,4655.25,291,Delivered
S0000-02111,SP22,P14,G1,5-Jan-23,1278,56,Delivered
S0000-02115,SP22,P04,G4,5-Jan-23,5607,510,Delivered
S0000-02117,SP22,P13,G3,5-Jan-23,9218.25,922,Delivered
S0000-02122,SP22,P14,G1,5-Jan-23,4880.25,213,Delivered
S0000-02125,SP23,P05,G1,5-Jan-23,10480.5,583,Delivered
S0000-02129,SP23,P22,G5,5-Jan-23,4896,204,Delivered
S0000-02131,SP23,P19,G1,5-Jan-23,110.25,5,Delivered
S0000-02134,SP23,P21,G3,5-Jan-23,1755,126,Delivered
S0000-02136,SP23,P07,G5,5-Jan-23,8599.5,430,Delivered
S0000-02140,SP24,P01,G5,5-Jan-23,420.75,39,Delivered
S0000-02145,SP24,P20,G5,5-Jan-23,7917.75,396,Delivered
S0000-02149,SP24,P15,G5,5-Jan-23,1050.75,66,Delivered
S0000-02150,SP25,P16,G1,5-Jan-23,4290.75,205,Delivered
S0000-02154,SP25,P14,G1,5-Jan-23,580.5,26,Delivered
S0000-02156,SP25,P16,G4,5-Jan-23,7182,342,Delivered
S0000-02160,SP25,P16,G1,5-Jan-23,19172.25,1010,Delivered
S0000-02161,SP25,P16,G2,5-Jan-23,4574.25,241,Delivered
S0000-02163,SP01,P21,G2,5-Jan-23,11081.25,693,Delivered
S0000-02167,SP01,P06,G2,5-Jan-23,218.25,9,Delivered
S0000-02168,SP03,P14,G2,5-Jan-23,758.25,45,Delivered
S0000-02169,SP03,P17,G6,5-Jan-23,2720.25,341,Delivered
S0000-02171,SP03,P11,G2,5-Jan-23,6322.5,527,Delivered
S0000-02174,SP03,P21,G6,5-Jan-23,1260,84,Delivered
S0000-02179,SP03,P02,G3,5-Jan-23,7645.5,450,Delivered
S0000-02181,SP04,P06,G5,5-Jan-23,4164.75,155,Delivered
S0000-02185,SP04,P19,G1,5-Jan-23,8388,323,Delivered
S0000-02186,SP04,P18,G1,5-Jan-23,4547.25,169,Delivered
S0000-02189,SP04,P21,G6,5-Jan-23,4437,317,Delivered
S0000-02191,SP04,P04,G2,5-Jan-23,10863,1811,Delivered
S0000-02193,SP05,P13,G6,5-Jan-23,6005.25,1001,Delivered
S0000-02195,SP05,P03,G6,5-Jan-23,10212.75,568,Delivered
S0000-02200,SP05,P12,G1,5-Jan-23,8842.5,422,Delivered
S0000-02201,SP06,P22,G3,5-Jan-23,7679.25,452,Delivered
S0000-02206,SP06,P22,G6,5-Jan-23,7283.25,429,Delivered
S0000-02209,SP07,P10,G5,5-Jan-23,2484,147,Delivered
S0000-02213,SP08,P14,G6,5-Jan-23,1077.75,64,Delivered
S0000-02217,SP08,P11,G3,5-Jan-23,4763.25,477,Delivered
S0000-02222,SP08,P06,G4,5-Jan-23,2175.75,84,Delivered
S0000-02225,SP08,P18,G1,5-Jan-23,6014.25,223,Delivered
S0000-02230,SP08,P22,G4,5-Jan-23,5942.25,350,Delivered
S0000-02231,SP08,P13,G6,5-Jan-23,6009.75,752,Cancelled
S0000-02236,SP08,P02,G6,5-Jan-23,12271.5,722,Delivered
S0000-02241,SP10,P21,G2,5-Jan-23,12359.25,883,Delivered
S0000-02244,SP10,P22,G2,5-Jan-23,1435.5,76,Delivered
S0000-02247,SP10,P10,G1,5-Jan-23,5013,264,Delivered
S0000-02250,SP10,P09,G3,5-Jan-23,5280.75,331,Delivered
S0000-02255,SP10,P14,G6,5-Jan-23,2772,164,Delivered
S0000-02257,SP10,P19,G6,5-Jan-23,5933.25,248,Delivered
S0000-02261,SP10,P06,G2,5-Jan-23,5719.5,205,Delivered
S0000-02266,SP10,P05,G1,5-Jan-23,7620.75,509,Delivered
S0000-02271,SP10,P18,G5,5-Jan-23,8066.25,323,Delivered
S0000-02274,SP10,P07,G1,5-Jan-23,4239,303,Delivered
S0000-02276,SP11,P17,G6,5-Jan-23,7074,1179,Delivered
S0000-02280,SP11,P15,G5,5-Jan-23,3237.75,191,Delivered
S0000-02284,SP11,P14,G4,5-Jan-23,4945.5,291,Delivered
S0000-02285,SP11,P10,G2,5-Jan-23,5735.25,319,Delivered
